sample_index,source_internal_knot_count,canonical_internal_knot_count,mse_tolerance,method,mse,final_internal_knot_count,canonical_count_error,source_count_error,threshold_satisfied,elapsed_ms,timing_scope,parameterization,internal_knots
1581,5,3,2.5e-05,kang_sparse_2015_adaptation,1.73916245210655e-05,5,2,0,True,2843.046299996786,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.2543826219512195, 0.36623475609756095, 0.463795731707317, 0.5851753048780488, 0.8044969512195123]"
1581,5,3,2.5e-05,uniform_gradient_pruning,1.9211198624433994e-05,4,1,-1,True,13127.674599993043,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.2584581936214552, 0.36700441647657955, 0.5058487311502097, 0.8308463667918417]"
3349,5,5,2.5e-05,ours,2.306396784299297e-05,8,3,3,True,22.381700000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.04767930135130882, 0.19606120884418488, 0.32690638303756714, 0.4513942003250122, 0.48222851753234863, 0.6419788002967834, 0.6764126420021057, 0.8538700342178345]"
3349,5,5,2.5e-05,kang_sparse_2015_adaptation,1.3987298678864849e-05,4,-1,-1,True,3732.577400020091,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.2839176829268293, 0.43921493902439024, 0.5689786585365854, 0.6962652439024389]"
3349,5,5,2.5e-05,uniform_gradient_pruning,1.1465866422906498e-05,4,-1,-1,True,15198.151200005668,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.31520494472926114, 0.40802198036745463, 0.5741619213594904, 0.691567039844192]"
1711,5,4,2.5e-05,ours,2.4800464826636352e-05,8,4,3,True,18.06275,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.4279266595840454, 0.49023494124412537, 0.521346926689148, 0.5527178049087524, 0.617595374584198, 0.7227553725242615, 0.7593287825584412, 0.7930189371109009]"
1711,5,4,2.5e-05,kang_sparse_2015_adaptation,1.581533358806073e-05,3,-1,-2,True,3536.6596000094432,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.3182164634146341, 0.7319931402439024, 0.8048780487804879]"
1711,5,4,2.5e-05,uniform_gradient_pruning,1.61033840193641e-05,3,-1,-2,True,14670.670799998334,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.34216474296869487, 0.7124881120371851, 0.9145321585327836]"
1807,5,3,2.5e-05,ours,2.4671286877339366e-05,9,6,4,True,18.387900000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.12082947790622711, 0.16235053539276123, 0.23952440917491913, 0.4925539195537567, 0.5217651128768921, 0.5508439540863037, 0.6722406148910522, 0.7062863707542419, 0.8470659852027893]"
1807,5,3,2.5e-05,kang_sparse_2015_adaptation,1.5003470974959821e-05,5,2,0,True,2939.564500004053,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.19950457317073172, 0.2930640243902439, 0.5660251524390245, 0.682545731707317, 0.7808689024390244]"
1807,5,3,2.5e-05,uniform_gradient_pruning,8.357081447518477e-06,5,2,0,True,14768.262800003868,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.20306956474496482, 0.25776843553908646, 0.5509034331501305, 0.7148230474398782, 0.7432813031974619]"
3409,5,4,2.5e-05,ours,2.415084497900543e-05,9,5,4,True,17.0121,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.04892589896917343, 0.15567907691001892, 0.29021239280700684, 0.44451358914375305, 0.505111038684845, 0.6631225347518921, 0.6991196870803833, 0.8426048755645752, 0.9334341883659363]"
3409,5,4,2.5e-05,kang_sparse_2015_adaptation,6.2475397654343585e-06,6,2,1,True,3341.723700010334,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.2679115853658537, 0.36547256097560976, 0.46284298780487804, 0.5369664634146342, 0.6099466463414633, 0.7313262195121951]"
3409,5,4,2.5e-05,uniform_gradient_pruning,3.6249413544823875e-06,4,0,-1,True,14005.657900008373,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.4174475999139468, 0.4473292203251674, 0.5216126002912865, 0.6294584841785363]"
30,5,4,2.5e-05,ours,1.682554527759589e-05,5,1,0,True,16.876849999999997,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.2190781533718109, 0.3290329575538635, 0.47961077094078064, 0.7582564353942871, 0.8355644345283508]"
30,5,4,2.5e-05,kang_sparse_2015_adaptation,1.1576825251054834e-05,5,1,0,True,3026.950500003295,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1953125, 0.390625, 0.5856516768292683, 0.7557164634146342, 0.829077743902439]"
30,5,4,2.5e-05,uniform_gradient_pruning,1.3184569897221644e-05,4,0,-1,True,12959.688300004927,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.4722223096552825, 0.5194207932905927, 0.7806279545494358, 0.851917388100835]"
2120,5,5,2.5e-05,ours,2.0030485709169526e-05,6,1,1,True,16.9896,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.15695537626743317, 0.25669482350349426, 0.36472296714782715, 0.5467145442962646, 0.6857962608337402, 0.8039668202400208]"
2120,5,5,2.5e-05,kang_sparse_2015_adaptation,9.357801725463534e-06,5,0,0,True,2313.4447999909753,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.3166920731707318, 0.4874237804878049, 0.5849847560975611, 0.6474847560975608, 0.7564786585365854]"
2120,5,5,2.5e-05,uniform_gradient_pruning,2.4603414046426876e-05,4,-1,-1,True,12937.36500000523,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.2706850555749091, 0.5762381352457125, 0.6813070833541583, 0.7093339800855601]"
273,5,4,2.5e-05,ours,2.175620746022162e-05,3,-1,-2,True,17.73695,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.21347904205322266, 0.34278348088264465, 0.463886022567749]"
273,5,4,2.5e-05,kang_sparse_2015_adaptation,3.165245765977886e-06,4,0,-1,True,3258.46569998248,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.26800685975609756, 0.3902439024390244, 0.5362519054878049, 0.5859375]"
273,5,4,2.5e-05,uniform_gradient_pruning,1.8241538446220896e-05,2,-2,-3,True,14183.276800002204,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.44026921018972615, 0.5263176762585817]"
914,5,4,2.5e-05,ours,1.9256726225963517e-05,5,1,0,True,16.99595,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11149951815605164, 0.291128545999527, 0.479270339012146, 0.541915774345398, 0.8527136445045471]"
914,5,4,2.5e-05,kang_sparse_2015_adaptation,1.681519143953837e-05,4,0,-1,True,2940.1067000144394,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.21131859756097565, 0.36852134146341464, 0.4881859756097561, 0.6589176829268292]"
914,5,4,2.5e-05,uniform_gradient_pruning,1.3167548789722087e-05,4,0,-1,True,12780.27970000403,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.213893860297755, 0.42682654056378955, 0.4385427142550314, 0.6180763225767272]"
3152,5,4,2.5e-05,ours,2.2737154086042936e-05,5,1,0,True,17.80875,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.22355081140995026, 0.40973225235939026, 0.5065984725952148, 0.7702659368515015, 0.7965796589851379]"
3152,5,4,2.5e-05,kang_sparse_2015_adaptation,1.5422314917341494e-05,5,1,0,True,2150.156000003335,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.2648628048780488, 0.34279725609756095, 0.4881859756097561, 0.658155487804878, 0.8534679878048781]"
3152,5,4,2.5e-05,uniform_gradient_pruning,2.2702052249922715e-05,4,0,-1,True,12832.118899998022,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.2902503180863072, 0.3927836294723907, 0.43483161823961236, 0.6271537265685021]"
841,6,5,2.5e-05,ours,2.4231635470294945e-05,6,1,0,True,16.9955,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.2136753797531128, 0.30415865778923035, 0.48413488268852234, 0.6352230310440063, 0.7989997267723083, 0.8650476932525635]"
841,6,5,2.5e-05,kang_sparse_2015_adaptation,1.074048156706711e-05,5,0,-1,True,2502.7800999960164,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.28487042682926833, 0.4312118902439025, 0.5125762195121951, 0.6370045731707317, 0.7572408536585366]"
841,6,5,2.5e-05,uniform_gradient_pruning,2.0347779431757495e-05,4,-1,-2,True,12918.404800002463,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.29436193225497853, 0.42165796239095155, 0.44437442826878343, 0.7682127424130041]"
683,6,2,2.5e-05,ours,2.4659913568435547e-05,7,5,1,True,17.50715,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.218845397233963, 0.25340282917022705, 0.31340616941452026, 0.48382166028022766, 0.5691424012184143, 0.8439627289772034, 0.8864415287971497]"
683,6,2,2.5e-05,kang_sparse_2015_adaptation,1.008678002480099e-05,4,2,-2,True,3375.320399994962,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.2608612804878049, 0.390625, 0.5125762195121951, 0.7557164634146342]"
683,6,2,2.5e-05,uniform_gradient_pruning,2.431180805424699e-05,3,1,-3,True,13212.01519999886,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.31058844998426366, 0.3424552099990626, 0.7464021916206172]"
1831,6,5,2.5e-05,ours,2.496771675471958e-05,10,5,4,True,17.0321,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11545957624912262, 0.15551729500293732, 0.22998900711536407, 0.2635865807533264, 0.4778878092765808, 0.5071982741355896, 0.5366246104240417, 0.6303010582923889, 0.664249062538147, 0.8107618689537048]"
1831,6,5,2.5e-05,kang_sparse_2015_adaptation,2.288170242381624e-05,6,1,0,True,2862.1779000095557,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.24371189024390244, 0.3128810975609756, 0.3911966463414634, 0.5240091463414634, 0.658155487804878, 0.7432831554878048]"
1831,6,5,2.5e-05,uniform_gradient_pruning,2.2907431130331738e-05,5,0,-1,True,12634.022500002175,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.2500939847704099, 0.3422596952723336, 0.3716810472382401, 0.7313039545679737, 0.7669438221087065]"
178,6,5,2.5e-05,ours,2.3400810802298456e-05,6,1,0,True,16.99125,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.35609403252601624, 0.5052017569541931, 0.6679975986480713, 0.7047135233879089, 0.7790354490280151, 0.8485921025276184]"
178,6,5,2.5e-05,kang_sparse_2015_adaptation,4.39881997148352e-06,6,1,0,True,3007.335600006627,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.24371189024390244, 0.4021532012195122, 0.41463414634146345, 0.5855564024390243, 0.7313262195121951, 0.8534679878048781]"
178,6,5,2.5e-05,uniform_gradient_pruning,1.626182988547389e-05,5,0,-1,True,12651.462599998922,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.27320468624309757, 0.3740925118782853, 0.439397868537659, 0.5595983581361672, 0.6657730080602737]"
2933,6,5,2.5e-05,ours,2.2912029560311037e-05,6,1,0,True,17.1338,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.26587381958961487, 0.2976636588573456, 0.39230722188949585, 0.4230782091617584, 0.7133350372314453, 0.8181580901145935]"
2933,6,5,2.5e-05,kang_sparse_2015_adaptation,1.8761116476838227e-05,3,-2,-3,True,3060.443500013207,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.2682926829268293, 0.31669207317073167, 0.7860137195121952]"
2933,6,5,2.5e-05,uniform_gradient_pruning,1.661804650204887e-05,3,-2,-3,True,13711.672400007956,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.27066343667997184, 0.3162101827546404, 0.7521372395963419]"
978,6,4,2.5e-05,ours,2.2719194534016656e-05,7,3,1,True,17.9648,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.15501205623149872, 0.19790248572826385, 0.38626399636268616, 0.4515981674194336, 0.5601630210876465, 0.7437141537666321, 0.7795392274856567]"
978,6,4,2.5e-05,kang_sparse_2015_adaptation,9.468839133500404e-06,5,1,-1,True,2491.3207000063267,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.27172256097560976, 0.42873475609756095, 0.6095655487804879, 0.7244664634146342, 0.7808689024390244]"
978,6,4,2.5e-05,uniform_gradient_pruning,2.2963651993119084e-05,4,0,-2,True,13116.207800005213,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.29067823520801084, 0.4241845993790627, 0.643933596850907, 0.7112815979267475]"
744,6,4,2.5e-05,ours,2.292573675425059e-05,6,2,0,True,17.0265,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.0793771743774414, 0.15922613441944122, 0.33132481575012207, 0.5115300416946411, 0.6370943784713745, 0.671386182308197]"
744,6,4,2.5e-05,kang_sparse_2015_adaptation,1.996886907991995e-05,4,0,-2,True,2331.9292000087444,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.3166920731707318, 0.4523628048780488, 0.5705030487804877, 0.7076981707317073]"
